"HplID";"Hpl_Wgs84North";"Hpl_Wgs84East";"Hpl_SwerefEast";"Hpl_SwerefNorth";"KommunNamn";"LanNamn";"TatortKod";"TatortNamn";"Befolkning2018";"TatortTyp"
"780868";59,9477773865217;17,9503790823732;664788,296745244;6649268,9501615;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780869";59,8566522595127;17,8538341529873;659835,621338944;6638890,44602545;"Uppsala";"Uppsala l‰n";"T0538";"Funbo";310;"Mindre t√§tort"
"780870";59,9576844203235;17,8799573671731;660808,671278812;6650198,27484809;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780871";59,9242018525871;18,1405160936255;675527,506721963;6647134,20316314;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780872";59,8639296264316;18,0470869954396;670617,012711868;6640182,52449277;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780873";59,8747246985854;17,9608706465581;665737,87877159;6641164,92923207;"Uppsala";"Uppsala l‰n";"T0592";"L√§nna";691;"Mindre t√§tort"
"780874";59,9327452792636;17,8271080989763;657977,565568258;6647295,29088465;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780875";59,9263750294978;17,7984952287561;656409,320825709;6646518,32124339;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780876";59,9268049071555;17,8385701147698;658646,167391852;6646661,55400086;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780877";59,9096064642521;17,842935604878;658972,305406708;6644757,87256977;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780878";60,0267496829419;17,5545553341447;642348,516113299;6657139,85910788;"Uppsala";"Uppsala l‰n";"T0512";"Bj√∂rklinge";3336;"Medelstor t√§tort"
"780879";59,9062309174548;17,6687094225089;649248,634619132;6643976,54697684;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780880";59,9074191608742;17,6595699421022;648732,372884177;6644088,23578268;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780881";59,9208465653382;17,6712989449346;649327,727004359;6645609,19807053;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780882";59,9279390668475;17,6763834775064;649579,919150549;6646410,11794713;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780883";59,9207611713964;17,6492802202918;648097,681936195;6645550,22128437;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780888";60,1511017488575;17,450536192875;636040,522718029;6670763,1051385;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780889";60,1545798180031;17,4789118684182;637600,755444729;6671209,0682725;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780890";59,9914285639627;17,224633015731;624101,391267528;6652543,29763565;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780891";59,996224218397;17,2468462565942;625322,104246508;6653119,05547374;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780892";59,9999283183529;17,2973018947621;628121,291562405;6653628,07660591;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780893";59,9675696242437;17,3691213645214;632254,606524217;6650167,20479827;"Uppsala";"Uppsala l‰n";"T0650";"Blackstalund";260;"Mindre t√§tort"
"780894";60,0125167536398;17,9706040147462;665593,68643862;6656524,50777304;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780895";59,9803950959977;17,1420834702882;619537,232533027;6651162,9596506;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780896";59,9729000133739;17,2095132522907;623327,05303105;6650452,31712524;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780897";59,8208641429734;17,3943176558123;634251,496296801;6633886,93361337;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780898";59,7800306344037;17,5211012572589;641531,116457055;6629605,39595306;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780899";59,787060742726;17,4954051301912;640059,554303208;6630333,34454951;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780900";59,7937904587925;17,4568038970429;637865,868356407;6631001,5156274;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780901";59,7724774267488;17,3948492840757;634475,980760437;6628501,78424108;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780902";59,7524019623746;17,400158718489;634854,955446886;6626277,85555267;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780903";59,7910359964782;17,416108937809;635594,086962565;6630610,95167365;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780904";59,7961227554224;17,4112590047184;635301,377790216;6631167,27491327;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780905";59,8228664063316;17,4952384707053;639900,085118874;6634318,60050735;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780908";59,8991102434754;17,2841136279868;627773,460094685;6642379,25695979;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780909";59,8660239869287;17,3310241921725;630526,615857161;6638787,55563663;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780910";59,8638020781526;17,4290676965071;636024,075848876;6638737,5099499;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780912";59,8043501587387;17,6716304516761;649869,521080023;6632643,27260131;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780913";59,7952199264709;17,670318783648;649836,931128074;6631624,07023947;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780914";59,8133437919473;17,6806536652562;650334,999871268;6633664,74364137;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780915";59,9861364996704;17,8639614507531;659778,720736777;6653326,15637523;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780916";59,9946979258606;17,8728457731517;660232,757421106;6654300,51786248;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780917";60,0227771248864;17,8460579340272;658604,722633612;6657361,10908378;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780921";59,8479026312236;17,9898662361294;667495,042336646;6638252,83090955;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780922";59,8549294154026;18,0234019354326;669337,167263877;6639120,11634924;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780923";59,8540149145528;18,0131670949888;668768,821167156;6638992,2165812;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780924";59,8445363518551;17,9631298499645;666014,678576019;6637810,88048613;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780927";59,8723989135568;17,8301407170071;658434,223620529;6640586,07275755;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780928";59,8629615150745;17,8025560277274;656935,089050758;6639470,01793792;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780929";59,8627090855807;17,8736125602465;660913,635614912;6639612,44504589;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780930";59,8480048149386;17,5167463310152;640999,243595713;6637162,40978052;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780933";59,8613469140044;17,5208050888101;641170,020507508;6638656,18984347;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780934";59,9976416913482;18,0929485609255;672487,891720433;6655181,82297594;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780938";59,918392277258;17,3983315315059;634083,222652565;6644751,62342975;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780939";59,9712199056521;17,3724453233614;632425,53612766;6650580,20160034;"Uppsala";"Uppsala l‰n";"T0650";"Blackstalund";260;"Mindre t√§tort"
"780940";59,9623173579281;17,9178867612007;662902,882081645;6650806,69666471;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780942";60,0452115811371;17,9731570184458;665572,22189895;6660169,61259875;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780943";60,0288827675031;18,0243381278049;668504,310867388;6658481,67633033;"÷sthammar";"Uppsala l‰n";"T0614";"Skoby";238;"Mindre t√§tort"
"780944";60,0279201655019;18,0040340724656;667378,43972564;6658322,96835505;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780945";60,0352774404577;17,9750186325975;665725,627622317;6659068,67551367;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780946";59,958449945046;17,906486013597;662285,580070524;6650348,25233618;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780949";60,0224964522005;17,9899857676217;666623,366191174;6657683,86717223;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780950";59,8809018497024;17,5317072004681;641697,12271964;6640856,16899654;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780951";59,9016782593928;17,5267621033615;641332,1540437;6643158,26289663;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780953";60,0253230143406;17,3704308605635;632097,215175018;6656598,93186672;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780957";59,8969781859472;18,3928407202495;689777,734070156;6644801,22022557;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780958";59,8764770379264;17,2592334993681;626468,011578575;6639811,91129112;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780959";59,7991636711141;17,4485530098919;637380,897419955;6631582,49539829;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780960";59,8056592638499;17,4567847178108;637815,801281901;6632322,63693092;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780962";59,8755938100694;18,0486580721582;670645,147828014;6641484,6487463;"Uppsala";"Uppsala l‰n";"T0500";"Almunge";888;"Mindre t√§tort"
"780965";59,8203233481551;17,7060780377228;651728,574508526;6634499,54862921;"Uppsala";"Uppsala l‰n";"T0632";"Uppsala";9691;"Storregional k√§rn"
"780966";59,7765713087706;17,5973973756023;645827,941049459;6629385,71924668;"Uppsala";"Uppsala l‰n";"T0662";"Yttern√§s och Vreta";809;"Mindre t√§tort"
"780967";59,8506542524372;17,7373950246512;653344,292490927;6637947,57235187;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780968";59,8585656042655;17,7070625826623;651609,745972874;6638758,2983715;"Uppsala";"Uppsala l‰n";"T0656";"Uppsala";160926;"Storregional k√§rn"
"780969";59,8497904068373;17,7715009535754;655258,140198789;6637930,87972798;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780976";59,8569690909426;17,7230534287156;652512,292855893;6638617,31563253;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780978";59,9373177682146;17,5488074059507;642412,025748604;6647172,61901438;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780979";59,8745122324195;17,5211972952639;641136,170705244;6640122,48382107;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780980";59,8091076608381;17,5199035369777;641340,799540911;6632839,43341321;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780981";59,9201375768147;17,8895243386493;661525,191280788;6646042,74914723;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780982";59,9126187494988;17,9061640858765;662491,720339436;6645246,6678704;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780983";59,9047038094235;17,8917569586266;661725,019357588;6644330,48849444;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780984";59,9232221355956;17,8663593493752;660215,927927137;6646329,7432867;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780985";59,9281634983757;17,8946964896659;661775,107477651;6646948,63361063;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780987";60,0078827945065;17,6076886613963;645391,118924788;6655155,36071237;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780988";60,0895849922652;17,5006722139861;639082,230276939;6664019,62169307;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780989";59,8572816658796;17,8795946376922;661274,750323229;6639022,94791547;"Uppsala";"Uppsala l‰n";"T0538";"Funbo";310;"Mindre t√§tort"
"780990";60,1020477958536;17,5123882222923;639680,873839639;6665431,64248938;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780992";60,0558093369079;17,6232104993846;646044,498373825;6660524,28066598;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780993";60,0548854668562;17,6034448289677;644948,498690548;6660377,93664303;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780994";60,0460280012954;17,5998758861439;644788,654647444;6659384,18179566;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780996";59,8339618402519;17,8510314874724;659787,462296291;6636358,31456118;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"780997";60,1406576440184;17,3707921610662;631656,609957724;6669438,84626517;"Uppsala";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781001";59,7196692174932;17,2826611103678;628380,467908475;6622400,93499199;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781002";59,6368496435509;17,0744047958229;616958,719526525;6612796,23858608;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781003";59,6456242905505;17,0637408961823;616327,223236633;6613754,34892655;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781004";59,6498937534814;17,0790118472296;617172,930075024;6614256,50980019;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781005";59,6347321723615;17,0659040719292;616486,871949528;6612545,56350739;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781007";59,6656850021545;17,4475741578546;637874,509856868;6616722,53048874;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781008";59,7217499991114;17,3354024311435;631337,767005076;6622735,82220738;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781009";59,7242549891635;17,3159804914297;630236,075156411;6622976,37522236;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781010";59,5186515572038;17,004278466552;613402,764531049;6599516,10607244;"Enkˆping";"Uppsala l‰n";"T0692";"M√§rson";220;"Mindre t√§tort"
"781011";59,522971676414;17,0050324617219;613430,906842204;6599998,33623938;"Enkˆping";"Uppsala l‰n";"T0692";"M√§rson";220;"Mindre t√§tort"
"781012";59,6269064568955;17,0933845033938;618063,507960022;6611722,90204585;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781013";59,6256713645753;17,2523365481203;627030,635269402;6611878,79262207;"Enkˆping";"Uppsala l‰n";"T0544";"Grillby";1079;"Medelstor t√§tort"
"781014";59,6260412257822;17,2755889186873;628340,310385074;6611964,68321474;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781015";59,7344453753317;17,0959864675424;617832,001848704;6623699,38312651;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781017";59,8037210098499;16,9062494241578;606945,623468542;6631090,24098715;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781018";59,7752764484933;16,9208546760794;607856,649065042;6627947,07229776;"Enkˆping";"Uppsala l‰n";"T0536";"Fj√§rdhundra";943;"Mindre t√§tort"
"781019";59,7723200618067;16,9095061913957;607229,026047243;6627599,51993462;"Enkˆping";"Uppsala l‰n";"T0536";"Fj√§rdhundra";943;"Mindre t√§tort"
"781020";59,6351127877977;17,0840898747804;617510,735573934;6612619,98448178;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781021";59,8174776186836;16,9142960412448;607352,729975826;6632634,82762684;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781022";59,6901370955589;17,0679838599891;616411,894650078;6618717,24816275;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781023";59,6046010327929;17,0522007200059;615818,057921389;6609167,2097541;"Enkˆping";"Uppsala l‰n";"T0558";"Haga";282;"Mindre t√§tort"
"781024";59,6056825256334;17,0479719784332;615575,740570968;6609280,24119401;"Enkˆping";"Uppsala l‰n";"T0558";"Haga";282;"Mindre t√§tort"
"781025";59,720007723074;17,1331813354831;619974,253128428;6622158,77826401;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781029";59,6249774146368;17,2550184266387;627184,478104783;6611806,67693657;"Enkˆping";"Uppsala l‰n";"T0544";"Grillby";1079;"Medelstor t√§tort"
"781030";59,7337579763734;17,3077315887834;629735,514316384;6624018,06687307;"Enkˆping";"Uppsala l‰n";"T0680";"√ñrsundsbro";1384;"Medelstor t√§tort"
"781031";59,5809384189284;17,1395949672799;620834,023726106;6606688,67614266;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781032";59,599860651445;17,1494649143947;621323,118432604;6608813,14275214;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781035";59,5983330056853;17,1239735969378;619890,065108006;6608596,78843841;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781038";59,5872688828169;17,1394560605262;620803,476954379;6607393,14844308;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781039";59,6264541103509;17,1190845351404;619514,234868052;6611718,5250376;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781041";59,6403531928326;17,0898389297496;617816,455421934;6613213,56422824;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781047";59,5858893570769;17,0712644508113;616958,687690207;6607117,52682084;"Enkˆping";"Uppsala l‰n";"T0612";"Bredsand";1413;"Medelstor t√§tort"
"781048";59,7621021746731;17,0011704451085;612409,799353869;6626613,77092537;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781050";59,6475759125054;17,0865678156788;617606,804518768;6614011,83665609;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781051";59,6454938051007;17,1147031247432;619199,652009147;6613830,2298319;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781053";59,5603561423551;17,0173459003333;614001,010170307;6604181,291028;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781054";59,6380202839614;17,113348426147;619149,800472681;6612995,81149865;"Enkˆping";"Uppsala l‰n";"T0532";"Enk√∂ping";23988;"St√∂rre t√§tort"
"781055";59,6885359821829;17,3799514319583;633975,080584886;6619127,64121857;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781061";59,4567908516076;17,3732060356528;634517,328966044;6593317,58227768;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781062";59,4708367034511;17,3562836862177;633502,992123275;6594846,96332108;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781064";59,4834083909108;17,34161038522;632622,558673365;6596216,99846624;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781066";59,4885236316719;17,3660617812254;633986,772684541;6596835,41769408;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781068";59,4958730634552;17,359567871817;633590,089488613;6597640,43811067;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781071";59,5013732338679;17,303664797342;630404,677367509;6598141,68838952;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781072";59,5029287134805;17,3144002278251;631006,193448919;6598335,94495368;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781073";59,5038932379479;17,298407729499;630097,464195178;6598411,9039737;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781077";59,510637507296;16,9980949613843;613079,791569029;6598613,39601745;"Str‰ngn‰s";"Sˆdermanlands l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781079";59,5115554943429;17,3725303528435;634261,453983539;6599412,21515723;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781083";59,5140948364846;17,3583387442654;633448,540070663;6599666,29877913;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781086";59,5217443410939;17,2727097303834;628575,284688951;6600349,02228279;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
"781087";59,5212650121623;17,3411047304557;632445,483201976;6600429,96799026;"Enkˆping";"Uppsala l‰n";NA;NA;NA;"Utanf√∂r t√§tort"
